fpl_player_id,opta_code,player_name,web_name,club,position,minutes,starts,goals,assists,xg,xa,xg_p90,xa_p90,expected_goal_involvements,expected_goal_involvements_p90,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,influence,creativity,threat,form,selected_by_percent,now_cost,status,source_provider
115,p465730,Maxim De Cuyper,De Cuyper,Brighton,Defender,333,4,1.0,3.0,1.53,0.44,0.41,0.12,1.97,0.53,5,14,4,9,69.0,91.1,50.0,8.0,23.1,4.8,a,fpl
120,p454490,Michael Svoboda,Svoboda,Brighton,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.0,a,fpl
114,p204120,Olivier Boscagli,Boscagli,Brighton,Defender,347,4,0.0,0.0,0.06,0.51,0.02,0.13,0.57,0.15,20,15,2,22,52.6,96.2,17.0,3.2,0.3,4.5,a,fpl
328,p222694,Pascal Struijk,Struijk,Brighton,Defender,13,0,0.0,0.0,0.0,0.01,0.0,0.07,0.01,0.07,4,0,0,4,0.2,0.1,0.0,0.5,0.2,5.0,a,fpl
138,p647850,Charalampos Kostoulas,Kostoulas,Brighton,Forward,278,3,1.0,2.0,1.17,0.05,0.38,0.02,1.22,0.4,5,15,3,23,14.6,20.8,51.0,4.5,0.7,5.5,a,fpl
139,p487117,Evan Ferguson,Ferguson,Brighton,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,i,fpl
125,p463067,Georginio Rutter,Georginio,Brighton,Forward,90,1,0.0,1.0,0.08,0.44,0.08,0.44,0.52,0.52,1,4,2,7,19.8,11.4,15.0,1.2,0.5,5.4,d,fpl
594,p538007,Promise David,David,Brighton,Forward,23,0,0.0,0.0,0.42,0.0,1.64,0.0,0.42,1.64,0,0,0,0,0.0,3.7,4.0,0.2,0.2,6.0,a,fpl
137,p608181,Stefanos Tzimas,Tzimas,Brighton,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.4,i,fpl
109,p489639,Bart Verbruggen,Verbruggen,Brighton,Goalkeeper,360,4,0.0,0.0,0.0,0.2,0.0,0.05,0.2,0.05,3,30,0,0,46.0,3.0,0.0,4.2,22.1,4.5,a,fpl
111,p49262,Jason Steele,Steele,Brighton,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.2,4.0,a,fpl
624,p519324,Amario Cozier-Duberry,Cozier-Duberry,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
127,p514254,Diego Gómez Amarilla,Gomez,Brighton,Midfielder,348,4,0.0,2.0,0.79,0.76,0.2,0.2,1.55,0.4,6,9,8,23,52.8,71.8,113.0,4.0,4.7,5.0,a,fpl
128,p536916,Facundo Buonanotte,Buonanotte,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
652,p471551,Femi Azeez,Azeez,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5,d,fpl
132,p597320,Harry Howell,Howell,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
600,p612855,Ibrahim Osman,Osman,Brighton,Midfielder,40,0,0.0,0.0,0.05,0.07,0.11,0.16,0.12,0.27,0,3,1,4,7.2,16.7,6.0,0.8,0.0,5.0,a,fpl
123,p532529,Jack Hinshelwood,Hinshelwood,Brighton,Midfielder,63,1,2.0,0.0,1.41,0.02,2.01,0.03,1.43,2.04,0,1,2,3,72.8,13.4,59.0,4.0,0.8,5.9,i,fpl
639,p592984,José María Andrés Baixauli,Andrés,Brighton,Midfielder,25,0,0.0,1.0,0.24,0.01,0.86,0.04,0.25,0.9,2,1,1,4,0.0,0.0,0.0,2.0,0.0,5.5,a,fpl
605,p611695,Malick Yalcouyé,Yalcouyé,Brighton,Midfielder,231,3,2.0,0.0,1.42,0.27,0.55,0.11,1.69,0.66,6,7,5,18,59.6,47.2,62.0,4.8,3.5,4.5,a,fpl
126,p219249,Matt O'Riley,O'Riley,Brighton,Midfielder,6,0,0.0,0.0,0.0,0.01,0.0,0.15,0.01,0.15,0,1,0,1,0.0,0.0,0.0,0.2,0.1,5.5,a,fpl
121,p451340,Mitoma Kaoru,Mitoma,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.9,i,fpl
134,p556637,Nehemiah Oriola,Oriola,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,4.5,a,fpl
124,p60307,Pascal Groß,Groß,Brighton,Midfielder,360,4,2.0,3.0,1.66,0.61,0.42,0.15,2.27,0.57,6,9,6,21,68.8,106.6,50.0,8.2,17.5,5.6,a,fpl
133,p549074,Tom Watson,Watson,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
122,p592031,Yankuba Minteh,Minteh,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.9,i,fpl
129,p509416,Yasin Ayari,Ayari,Brighton,Midfielder,243,3,1.0,0.0,0.59,0.1,0.22,0.04,0.69,0.26,2,11,1,14,11.4,29.8,24.0,3.0,0.4,5.4,a,fpl
658,p661016,Younes Ibrahim,Ibrahim,Brighton,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
135,p700308,Zadok Yohanna,Yohanna,Brighton,Midfielder,12,0,0.0,0.0,0.0,0.03,0.0,0.22,0.03,0.22,0,0,0,0,0.2,1.3,0.0,0.2,0.0,4.9,i,fpl
561,p622758,Aaron Anselmino,Anselmino,Chelsea,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,a,fpl
146,p242880,Benoît Badiashile Mukinayi,B.Badiashile,Chelsea,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
148,p551210,Jorrel Hato,Hato,Chelsea,Defender,258,4,0.0,2.0,0.01,0.21,0.0,0.07,0.22,0.07,11,9,7,18,73.2,44.2,13.0,2.0,1.0,4.5,a,fpl
151,p577016,Josh Acheampong,Acheampong,Chelsea,Defender,202,2,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.01,13,7,6,19,41.6,4.1,6.0,1.2,0.4,4.5,a,fpl
149,p460028,Levi Samuels Colwill,Colwill,Chelsea,Defender,251,3,0.0,0.0,0.01,0.04,0.0,0.01,0.05,0.01,16,11,3,19,19.2,2.0,7.0,0.5,1.0,4.9,a,fpl
144,p482609,Malo Gusto,Gusto,Chelsea,Defender,272,3,0.0,0.0,0.08,0.12,0.03,0.04,0.2,0.07,11,13,4,15,18.0,13.9,7.0,1.0,1.0,5.0,a,fpl
150,p574458,Mamadou Sarr,M.Sarr,Chelsea,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
152,p620109,Marco Palestra,Palestra,Chelsea,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,5.3,i,fpl
200,p437499,Maxence Lacroix,Lacroix,Chelsea,Defender,274,3,0.0,1.0,0.02,0.21,0.01,0.07,0.23,0.08,26,5,9,35,83.2,12.6,10.0,2.5,7.6,6.0,a,fpl
583,p498444,Pep Chavarría,Chavarria,Chelsea,Defender,118,0,0.0,0.0,0.0,0.03,0.0,0.02,0.03,0.02,5,4,2,7,11.2,2.5,6.0,1.0,0.2,4.9,a,fpl
142,p225796,Reece James,James,Chelsea,Defender,292,3,0.0,0.0,0.33,0.26,0.1,0.08,0.59,0.18,11,15,2,13,36.4,32.2,34.0,0.8,7.4,5.4,a,fpl
143,p180736,Trevoh Chalobah,Chalobah,Chelsea,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.5,u,fpl
145,p444463,Wesley Fofana,Fofana,Chelsea,Defender,242,3,0.0,0.0,0.0,0.08,0.0,0.03,0.08,0.03,27,7,5,32,59.2,23.7,0.0,1.0,0.2,5.0,a,fpl
136,p50175,Danny Welbeck,Welbeck,Chelsea,Forward,15,0,0.0,0.0,0.0,0.06,0.0,0.36,0.06,0.36,1,0,0,1,0.0,0.3,2.0,0.5,0.8,5.9,a,fpl
170,p503037,Emmanuel Emegha,Emegha,Chelsea,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.0,i,fpl
165,p475168,João Pedro Junqueira de Jesus,João Pedro,Chelsea,Forward,360,4,3.0,3.0,2.17,0.19,0.54,0.05,2.36,0.59,3,5,1,9,104.0,74.3,92.0,8.2,74.9,7.8,a,fpl
168,p499309,Marc Guiu Paz,Marc Guiu,Chelsea,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,5.0,u,fpl
169,p567119,Shumaira Mheuka,Mheuka,Chelsea,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,4.5,a,fpl
28,p98980,Emiliano Martínez Romero,Martinez,Chelsea,Goalkeeper,270,3,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,1,31,0,0,99.4,20.0,0.0,1.8,5.0,5.0,a,fpl
141,p508479,Filip Jörgensen,Jörgensen,Chelsea,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
560,p549939,Mike Penders,Penders,Chelsea,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.4,a,fpl
140,p215059,Robert Lynch Sánchez,Sánchez,Chelsea,Goalkeeper,90,1,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,1,5,0,0,21.4,0.0,0.0,0.5,0.8,4.9,u,fpl
154,p244851,Cole Palmer,Palmer,Chelsea,Midfielder,352,4,2.0,2.0,1.18,0.61,0.3,0.16,1.79,0.46,2,17,4,23,113.0,82.4,112.0,6.5,26.8,9.7,a,fpl
163,p491007,Dário Luís Essugo,D.Essugo,Chelsea,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,u,fpl
157,p624773,Estêvão Almeida de Oliveira Gonçalves,Estêvão,Chelsea,Midfielder,20,0,0.0,0.0,0.07,0.07,0.32,0.32,0.14,0.64,0,1,1,2,3.4,0.8,17.0,0.8,0.7,6.3,a,fpl
164,p593117,Geovany Quenda,Quenda,Chelsea,Midfielder,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1.2,0.3,2.0,0.2,0.0,5.3,a,fpl
158,p463936,Jamie Bynoe-Gittens,Gittens,Chelsea,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.9,a,fpl
101,p56979,Jordan Henderson,Henderson,Chelsea,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,i,fpl
159,p486672,Moisés Caicedo Corozo,Caicedo,Chelsea,Midfielder,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1,0.0,0.2,1.3,5.4,i,fpl
40,p244850,Morgan Rogers,Rogers,Chelsea,Midfielder,347,4,3.0,1.0,1.39,1.16,0.36,0.3,2.55,0.66,1,17,5,23,105.8,113.6,68.0,6.8,36.7,7.7,a,fpl
156,p247632,Pedro Lomba Neto,Neto,Chelsea,Midfielder,246,3,1.0,0.0,0.52,0.53,0.19,0.19,1.05,0.38,8,11,3,22,56.6,53.5,56.0,3.0,1.4,6.5,a,fpl
161,p514356,Roméo Lavia,Lavia,Chelsea,Midfielder,258,4,1.0,0.0,0.75,0.11,0.26,0.04,0.86,0.3,10,15,6,31,58.4,24.2,66.0,2.8,0.2,5.0,a,fpl
568,p543158,Valentín Barco,Barco,Chelsea,Midfielder,29,0,0.0,0.0,0.04,0.09,0.12,0.28,0.13,0.4,2,1,0,3,0.0,0.0,4.0,0.2,0.1,5.5,a,fpl
182,p539142,Aurèle Amenda,Amenda,Coventry City,Defender,360,4,0.0,0.0,0.02,0.39,0.0,0.1,0.41,0.1,23,11,1,24,44.6,4.2,11.0,1.0,0.7,4.0,a,fpl
173,p461102,Bobby Thomas,Thomas,Coventry City,Defender,347,4,0.0,0.0,0.43,0.26,0.11,0.07,0.69,0.18,37,13,2,39,60.8,32.7,25.0,3.8,9.1,4.0,a,fpl
91,p231065,Ethan Pinnock,Pinnock,Coventry City,Defender,192,2,0.0,0.0,0.12,0.0,0.06,0.0,0.12,0.06,22,3,3,25,22.0,0.7,6.0,1.5,0.1,4.5,a,fpl
178,p80178,Jake Bidwell,Bidwell,Coventry City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,a,fpl
176,p173878,Jay Dasilva,Dasilva,Coventry City,Defender,354,4,0.0,0.0,0.18,0.48,0.05,0.12,0.66,0.17,15,10,4,19,50.8,26.0,17.0,1.2,0.7,4.0,a,fpl
179,p204813,Joel Latibeaudiere,Latibeaudiere,Coventry City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,a,fpl
177,p465390,Kaine Kesler-Hayden,Kesler-Hayden,Coventry City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,i,fpl
174,p436761,Liam Kitching,Kitching,Coventry City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,4.0,u,fpl
180,p220583,Luke Woolfenden,Woolfenden,Coventry City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,i,fpl
181,p577411,Miguel Brau,Brau,Coventry City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,u,fpl
175,p451284,Milan van Ewijk,van Ewijk,Coventry City,Defender,360,4,0.0,0.0,0.0,0.3,0.0,0.08,0.3,0.08,21,13,6,27,42.8,41.1,10.0,1.5,10.3,4.0,a,fpl
656,p566213,Stephen Mfuni,Mfuni,Coventry City,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.0,a,fpl
194,p230730,Brandon Thomas-Asante,Thomas-Asante,Coventry City,Forward,137,1,0.0,0.0,0.21,0.05,0.14,0.03,0.26,0.17,6,5,0,11,8.0,3.4,4.0,1.2,0.8,5.0,a,fpl
195,p218997,Ellis Simms,Simms,Coventry City,Forward,88,1,0.0,0.0,0.3,0.01,0.31,0.01,0.31,0.32,1,2,0,3,7.6,22.3,37.0,0.8,0.7,5.0,a,fpl
193,p176412,Haji Wright,Wright,Coventry City,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,5.4,i,fpl
196,p551262,Jahnoah Markelo,Markelo,Coventry City,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
197,p549653,Norman Bassette,Bassette,Coventry City,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
599,p627221,Sidiki Cherif,Cherif,Coventry City,Forward,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.2,0.1,5.0,a,fpl
492,p210156,Taiwo Awoniyi,Awoniyi,Coventry City,Forward,232,3,0.0,0.0,1.3,0.04,0.5,0.02,1.34,0.52,3,7,1,11,13.6,35.3,68.0,0.8,0.6,5.5,s,fpl
172,p110690,Ben Wilson,Wilson,Coventry City,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,4.5,a,fpl
110,p472739,Carl Rushworth,Rushworth,Coventry City,Goalkeeper,360,4,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,4,40,0,0,43.6,0.0,0.0,1.2,0.9,4.5,a,fpl
623,p79602,Dan Bentley,Bentley,Coventry City,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,4.0,a,fpl
171,p484389,Oliver Dovin,Dovin,Coventry City,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,4.0,u,fpl
575,p661888,Caleb Yirenkyi,Yirenkyi,Coventry City,Midfielder,175,2,0.0,0.0,0.03,0.14,0.02,0.07,0.17,0.09,5,11,0,16,10.4,19.4,7.0,1.5,0.2,4.9,a,fpl
186,p241293,Ephron Mason-Clark,Mason-Clark,Coventry City,Midfielder,186,3,0.0,0.0,0.49,0.07,0.24,0.03,0.56,0.27,6,7,0,13,4.2,16.8,2.0,1.0,0.1,5.4,a,fpl
104,p428580,Frank Onyeka,Onyeka,Coventry City,Midfielder,224,3,0.0,0.0,0.03,0.02,0.01,0.01,0.05,0.02,5,11,3,19,4.0,2.0,0.0,1.5,0.1,4.9,a,fpl
189,p684268,George Shepherd,Shepherd,Coventry City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,4.5,a,fpl
584,p196100,Gustavo Hamer,Hamer,Coventry City,Midfielder,32,0,0.0,0.0,0.0,0.02,0.0,0.06,0.02,0.06,0,2,1,3,0.6,1.8,0.0,0.8,0.1,5.4,a,fpl
183,p480457,Jack Rudoni,Rudoni,Coventry City,Midfielder,224,3,0.0,0.0,0.83,0.91,0.33,0.37,1.74,0.7,5,13,3,21,26.8,60.0,54.0,2.0,0.1,5.0,a,fpl
187,p439668,Josh Eccles,Eccles,Coventry City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,i,fpl
192,p629397,Kai Andrews,Andrews,Coventry City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,4.5,u,fpl
190,p469272,Loum Tchaouna,Tchaouna,Coventry City,Midfielder,166,2,0.0,0.0,0.19,0.18,0.1,0.1,0.37,0.2,5,9,1,15,17.0,49.3,29.0,1.0,0.1,5.4,a,fpl
184,p168144,Matt Grimes,Grimes,Coventry City,Midfielder,353,4,0.0,0.0,0.1,0.07,0.03,0.02,0.17,0.05,9,13,6,28,46.2,26.9,3.0,2.0,0.1,4.9,a,fpl
191,p492498,Raphael Borges Rodrigues,Borges Rodrigues,Coventry City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,u,fpl
185,p501459,Tatsuhiro Sakamoto,Sakamoto,Coventry City,Midfielder,31,0,0.0,0.0,0.02,0.02,0.06,0.06,0.04,0.12,0,2,2,4,6.2,5.9,7.0,0.2,0.1,4.9,a,fpl
188,p226965,Victor Torp,Torp,Coventry City,Midfielder,53,0,0.0,0.0,0.0,0.12,0.0,0.2,0.12,0.2,1,2,0,3,6.8,20.0,0.0,0.8,0.1,5.4,a,fpl
655,p242893,Yann Gboho,Gboho,Coventry City,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.5,a,fpl
588,p570794,Anan Khalaili,Khalaili,Crystal Palace,Defender,289,3,1.0,0.0,0.96,0.31,0.3,0.1,1.27,0.4,19,15,19,38,72.0,30.3,15.0,3.2,0.3,5.0,a,fpl
153,p220362,Axel Disasi,Disasi,Crystal Palace,Defender,139,2,0.0,0.0,0.0,0.04,0.0,0.03,0.04,0.03,15,11,5,20,32.6,13.3,2.0,0.2,0.1,4.5,s,fpl
643,p172850,Ben Chilwell,Chilwell,Crystal Palace,Defender,29,0,1.0,0.0,0.27,0.01,0.84,0.03,0.28,0.87,1,0,0,1,33.2,0.7,17.0,4.0,0.5,4.5,a,fpl
205,p218364,Borna Sosa,Sosa,Crystal Palace,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
206,p515621,Chadi Riad Dnanou,Chadi Riad,Crystal Palace,Defender,72,1,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,6,3,1,7,12.6,1.3,0.0,0.2,0.0,4.4,i,fpl
202,p427623,Chris Richards,Richards,Crystal Palace,Defender,360,4,0.0,0.0,0.08,0.06,0.02,0.02,0.14,0.04,38,13,6,44,86.4,1.3,24.0,1.5,0.6,5.0,a,fpl
633,p605972,Honest Ahanor,Ahanor,Crystal Palace,Defender,90,1,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,9,4,2,11,0.0,0.0,0.0,1.5,0.0,4.5,a,fpl
203,p651426,Jaydee Canvot,Canvot,Crystal Palace,Defender,270,3,0.0,0.0,0.05,0.01,0.02,0.0,0.06,0.02,17,6,7,24,63.2,8.1,5.0,0.5,0.2,4.9,a,fpl
207,p242313,Oscar Mingueza,Mingueza,Crystal Palace,Defender,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,2,3.2,0.4,0.0,0.5,0.1,4.4,a,fpl
220,p590014,Rio Cardines,Cardines,Crystal Palace,Defender,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.5,u,fpl
577,p223723,Takehiro Tomiyasu,Tomiyasu,Crystal Palace,Defender,144,1,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.01,12,7,2,14,15.0,3.7,2.0,0.5,0.3,4.5,a,fpl
204,p244723,Tyrick Mitchell,Mitchell,Crystal Palace,Defender,329,4,2.0,0.0,0.77,0.24,0.21,0.07,1.01,0.28,11,15,6,17,101.2,46.1,56.0,4.2,6.5,4.5,a,fpl
225,p660392,Christantus Uche,Uche,Crystal Palace,Forward,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
224,p205533,Eddie Nketiah,Nketiah,Crystal Palace,Forward,167,3,0.0,1.0,1.1,0.58,0.59,0.31,1.68,0.9,2,5,4,11,34.2,45.8,50.0,1.8,0.7,5.5,d,fpl
223,p231747,Jean-Philippe Mateta,Mateta,Crystal Palace,Forward,62,1,0.0,0.0,0.7,0.02,1.02,0.03,0.72,1.05,1,2,2,5,1.4,12.3,11.0,0.5,1.6,6.3,i,fpl
222,p247412,Jørgen Strand Larsen,Strand Larsen,Crystal Palace,Forward,217,2,1.0,0.0,0.39,0.03,0.16,0.01,0.42,0.17,3,5,2,10,8.6,4.6,21.0,3.0,0.6,6.0,a,fpl
198,p172649,Dean Henderson,Henderson,Crystal Palace,Goalkeeper,270,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,31,0,0,96.8,0.0,0.0,1.2,1.7,5.0,i,fpl
555,p169593,Remi Matthews,Matthews,Crystal Palace,Goalkeeper,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.7,4.0,a,fpl
199,p121709,Walter Benítez,Benitez,Crystal Palace,Goalkeeper,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0.0,0.0,0.0,0.5,0.1,4.5,a,fpl
210,p496221,Adam Wharton,Wharton,Crystal Palace,Midfielder,346,4,0.0,0.0,0.08,0.36,0.02,0.09,0.44,0.11,12,14,8,34,47.8,58.4,2.0,2.5,0.8,5.5,a,fpl
218,p438464,Cheick Doucouré,Doucouré,Crystal Palace,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.9,a,fpl
214,p209400,Daichi Kamada,Kamada,Crystal Palace,Midfielder,351,4,0.0,3.0,0.05,0.35,0.01,0.09,0.4,0.1,4,14,10,28,57.6,55.3,13.0,4.5,0.5,5.0,a,fpl
647,p533646,Darío Osorio,Osorio,Crystal Palace,Midfielder,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2.0,0.3,0.0,0.5,0.0,5.5,a,fpl
241,p433154,Dwight McNeil,McNeil,Crystal Palace,Midfielder,84,1,0.0,0.0,0.05,0.02,0.05,0.02,0.07,0.07,4,3,0,7,10.0,5.0,2.0,0.8,0.1,5.4,a,fpl
42,p485337,Evann Guessand,Guessand,Crystal Palace,Midfielder,54,0,0.0,0.0,0.03,0.03,0.05,0.05,0.06,0.1,1,0,1,2,5.4,2.1,7.0,0.5,0.0,5.5,a,fpl
208,p232185,Ismaïla Sarr,Sarr,Crystal Palace,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,6.2,i,fpl
213,p152551,Jefferson Lerma Solís,Lerma,Crystal Palace,Midfielder,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.2,0.1,4.9,a,fpl
219,p450542,Jesurun Rak-Sakyi,J.Rak-Sakyi,Crystal Palace,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.9,u,fpl
221,p672492,Joél Drakes-Thomas,Drakes-Thomas,Crystal Palace,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,4.5,a,fpl
215,p489706,Justin Devenny,Devenny,Crystal Palace,Midfielder,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,u,fpl
