provider_player_id,player_name,season,competition,club,position_raw,position,matches,minutes,goals,xg,non_penalty_goals,non_penalty_xg,assists,xa,shots,key_passes,xg_chain,xg_buildup,goals_p90,xg_p90,assists_p90,xa_p90,shots_p90,key_passes_p90,xg_chain_p90,xg_buildup_p90,source_provider
10805,Levi Colwill,2022-2023,ENG-Premier League,Brighton,D S,Defender,17,1213,0.0,1.583,0.0,1.583,2.0,0.6099,8.0,7.0,5.2311,4.7883,0.0,0.1175,0.1484,0.0453,0.5936,0.5194,0.3881,0.3553,understat
6048,Lewis Dunk,2022-2023,ENG-Premier League,Brighton,D,Defender,36,3240,1.0,2.0407,1.0,2.0407,0.0,0.8655,22.0,9.0,14.3471,14.0969,0.0278,0.0567,0.0,0.024,0.6111,0.25,0.3985,0.3916,understat
8816,Liam Cooper,2022-2023,ENG-Premier League,Leeds,D S,Defender,18,1421,1.0,0.952,1.0,0.952,0.0,0.4225,10.0,5.0,3.1957,3.0356,0.0633,0.0603,0.0,0.0268,0.6334,0.3167,0.2024,0.1923,understat
10802,Lisandro Martínez,2022-2023,ENG-Premier League,Manchester United,D S,Defender,27,2123,1.0,0.5252,1.0,0.5252,0.0,0.2293,10.0,6.0,8.2521,8.1861,0.0424,0.0223,0.0,0.0097,0.4239,0.2544,0.3498,0.347,understat
8090,Lloyd Kelly,2022-2023,ENG-Premier League,Bournemouth,D,Defender,23,2044,0.0,0.1227,0.0,0.1227,2.0,0.3941,3.0,7.0,2.422,2.3362,0.0,0.0054,0.0881,0.0174,0.1321,0.3082,0.1066,0.1029,understat
1823,Lucas Digne,2022-2023,ENG-Premier League,Aston Villa,D S,Defender,28,1494,1.0,0.4971,1.0,0.4971,0.0,1.5675,8.0,18.0,4.5028,3.2011,0.0602,0.0299,0.0,0.0944,0.4819,1.0843,0.2713,0.1928,understat
8716,Luke Ayling,2022-2023,ENG-Premier League,Leeds,D S,Defender,29,2030,2.0,2.7126,2.0,2.7126,1.0,1.8192,24.0,12.0,7.1048,4.5207,0.0887,0.1203,0.0443,0.0807,1.064,0.532,0.315,0.2004,understat
1006,Luke Shaw,2022-2023,ENG-Premier League,Manchester United,D S,Defender,31,2570,1.0,0.974,1.0,0.974,2.0,3.8267,14.0,34.0,12.4648,10.297,0.035,0.0341,0.07,0.134,0.4903,1.1907,0.4365,0.3606,understat
8562,Luke Thomas,2022-2023,ENG-Premier League,Leicester,D S,Defender,17,1064,0.0,0.0826,0.0,0.0826,0.0,0.5999,3.0,4.0,3.1659,2.7838,0.0,0.007,0.0,0.0507,0.2538,0.3383,0.2678,0.2355,understat
6252,Lyanco,2022-2023,ENG-Premier League,Southampton,D S,Defender,21,1160,1.0,0.721,1.0,0.721,1.0,0.3902,11.0,4.0,1.9289,1.6362,0.0776,0.0559,0.0776,0.0303,0.8534,0.3103,0.1497,0.127,understat
9685,Mads Roerslev,2022-2023,ENG-Premier League,Brentford,D S,Defender,20,1089,0.0,0.3935,0.0,0.3935,0.0,1.8459,3.0,8.0,2.6393,1.4526,0.0,0.0325,0.0,0.1526,0.2479,0.6612,0.2181,0.1201,understat
6490,Manuel Akanji,2022-2023,ENG-Premier League,Manchester City,D S,Defender,29,2272,0.0,1.0694,0.0,1.0694,1.0,0.2808,15.0,7.0,12.9471,12.8248,0.0,0.0424,0.0396,0.0111,0.5942,0.2773,0.5129,0.508,understat
7603,Marc Guehi,2022-2023,ENG-Premier League,Crystal Palace,D,Defender,37,3330,1.0,1.6622,1.0,1.6622,0.0,0.6577,14.0,10.0,4.7371,4.2682,0.027,0.0449,0.0,0.0178,0.3784,0.2703,0.128,0.1154,understat
10864,Marcos Senesi,2022-2023,ENG-Premier League,Bournemouth,D S,Defender,31,2508,2.0,2.0692,2.0,2.0692,0.0,0.5056,8.0,5.0,4.3075,3.9095,0.0718,0.0743,0.0,0.0181,0.2871,0.1794,0.1546,0.1403,understat
985,Mason Holgate,2022-2023,ENG-Premier League,Everton,D S,Defender,8,505,0.0,0.9284,0.0,0.9284,0.0,0.3237,4.0,6.0,1.3224,1.0586,0.0,0.1655,0.0,0.0577,0.7129,1.0693,0.2357,0.1887,understat
9892,Matias Viña,2022-2023,ENG-Premier League,Bournemouth,D S,Defender,12,453,2.0,0.753,2.0,0.753,0.0,0.1579,9.0,2.0,1.6716,0.9715,0.3974,0.1496,0.0,0.0314,1.7881,0.3974,0.3321,0.193,understat
6852,Matt Doherty,2022-2023,ENG-Premier League,Tottenham,D S,Defender,12,665,1.0,0.8726,1.0,0.8726,0.0,0.2881,10.0,6.0,2.7494,1.9658,0.1353,0.1181,0.0,0.039,1.3534,0.812,0.3721,0.266,understat
884,Matt Targett,2022-2023,ENG-Premier League,Newcastle United,D S,Defender,17,575,0.0,0.0253,0.0,0.0253,0.0,0.3976,1.0,10.0,1.649,1.5293,0.0,0.004,0.0,0.0622,0.1565,1.5652,0.2581,0.2394,understat
7332,Max Kilman,2022-2023,ENG-Premier League,Wolverhampton Wanderers,D,Defender,37,3310,0.0,1.4872,0.0,1.4872,0.0,0.1923,14.0,4.0,5.1283,4.9785,0.0,0.0404,0.0,0.0052,0.3807,0.1088,0.1394,0.1354,understat
7366,Maximilian Wöber,2022-2023,ENG-Premier League,Leeds,D S,Defender,16,1263,0.0,0.4645,0.0,0.4645,0.0,0.7422,9.0,6.0,2.0196,1.4275,0.0,0.0331,0.0,0.0529,0.6413,0.4276,0.1439,0.1017,understat
1653,Michael Keane,2022-2023,ENG-Premier League,Everton,D S,Defender,12,982,1.0,1.3262,1.0,1.3262,2.0,1.049,14.0,3.0,1.2412,0.4877,0.0916,0.1215,0.1833,0.0961,1.2831,0.2749,0.1138,0.0447,understat
6923,Mohammed Salisu,2022-2023,ENG-Premier League,Southampton,D S,Defender,22,1973,0.0,1.6058,0.0,1.6058,1.0,0.6116,19.0,7.0,5.8823,5.3798,0.0,0.0733,0.0456,0.0279,0.8667,0.3193,0.2683,0.2454,understat
5989,Moussa Niakhate,2022-2023,ENG-Premier League,Nottingham Forest,D,Defender,14,1170,0.0,1.2536,0.0,1.2536,0.0,0.0697,6.0,1.0,1.2205,1.2205,0.0,0.0964,0.0,0.0054,0.4615,0.0769,0.0939,0.0939,understat
6935,Naif Aguerd,2022-2023,ENG-Premier League,West Ham,D S,Defender,18,1600,2.0,2.5116,2.0,2.5116,0.0,0.6282,12.0,6.0,1.3948,1.2775,0.1125,0.1413,0.0,0.0353,0.675,0.3375,0.0785,0.0719,understat
579,Nathan Aké,2022-2023,ENG-Premier League,Manchester City,D S,Defender,26,1874,1.0,1.3442,1.0,1.3442,0.0,1.0906,9.0,9.0,13.6506,13.543,0.048,0.0646,0.0,0.0524,0.4322,0.4322,0.6556,0.6504,understat
9733,Nathan Collins,2022-2023,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,26,1788,0.0,0.1207,0.0,0.1207,0.0,0.0746,3.0,2.0,3.1116,3.0369,0.0,0.0061,0.0,0.0038,0.151,0.1007,0.1566,0.1529,understat
10292,Nathan Patterson,2022-2023,ENG-Premier League,Everton,D S,Defender,19,1272,0.0,0.8275,0.0,0.8275,0.0,0.7127,8.0,6.0,3.0726,2.2216,0.0,0.0586,0.0,0.0504,0.566,0.4245,0.2174,0.1572,understat
603,Nathaniel Clyne,2022-2023,ENG-Premier League,Crystal Palace,D S,Defender,22,1644,0.0,0.0,0.0,0.0,0.0,0.7022,0.0,7.0,2.4123,2.2097,0.0,0.0,0.0,0.0384,0.0,0.3832,0.1321,0.121,understat
6163,Nélson Semedo,2022-2023,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,36,2646,0.0,0.7855,0.0,0.7855,1.0,0.653,9.0,11.0,3.5861,2.2666,0.0,0.0267,0.034,0.0222,0.3061,0.3741,0.122,0.0771,understat
2958,Oleksandr Zinchenko,2022-2023,ENG-Premier League,Arsenal,D S,Defender,27,2179,1.0,1.1754,1.0,1.1754,2.0,1.9584,27.0,19.0,16.5603,14.842,0.0413,0.0485,0.0826,0.0809,1.1152,0.7848,0.684,0.613,understat
8717,Pascal Struijk,2022-2023,ENG-Premier League,Leeds,D S,Defender,29,2217,2.0,1.3351,2.0,1.3351,1.0,2.1754,16.0,13.0,5.0125,3.3309,0.0812,0.0542,0.0406,0.0883,0.6495,0.5277,0.2035,0.1352,understat
1801,Pontus Jansson,2022-2023,ENG-Premier League,Brentford,D S,Defender,12,724,1.0,0.1967,1.0,0.1967,0.0,0.0,4.0,0.0,1.8506,1.7343,0.1243,0.0245,0.0,0.0,0.4972,0.0,0.2301,0.2156,understat
2245,Raphael Varane,2022-2023,ENG-Premier League,Manchester United,D S,Defender,24,1918,0.0,0.9114,0.0,0.9114,0.0,0.1431,8.0,4.0,6.6721,6.5616,0.0,0.0428,0.0,0.0067,0.3754,0.1877,0.3131,0.3079,understat
6674,Rayan Ait Nouri,2022-2023,ENG-Premier League,Wolverhampton Wanderers,D S,Defender,21,1056,1.0,1.1299,1.0,1.1299,0.0,0.7609,10.0,7.0,3.1985,2.0772,0.0852,0.0963,0.0,0.0649,0.8523,0.5966,0.2726,0.177,understat
9679,Rico Henry,2022-2023,ENG-Premier League,Brentford,D,Defender,37,3260,0.0,1.9453,0.0,1.9453,2.0,3.0621,22.0,23.0,9.5781,5.3993,0.0,0.0537,0.0552,0.0845,0.6074,0.635,0.2644,0.1491,understat
1749,Rob Holding,2022-2023,ENG-Premier League,Arsenal,D S,Defender,14,556,1.0,0.3742,1.0,0.3742,0.0,0.0,5.0,0.0,3.3008,3.2022,0.1619,0.0606,0.0,0.0,0.8094,0.0,0.5343,0.5183,understat
6891,Ryan Fredericks,2022-2023,ENG-Premier League,Bournemouth,D S,Defender,12,524,0.0,0.0,0.0,0.0,0.0,0.0991,0.0,1.0,0.6326,0.5335,0.0,0.0,0.0,0.017,0.0,0.1718,0.1086,0.0916,understat
6837,Ryan Sessegnon,2022-2023,ENG-Premier League,Tottenham,D S,Defender,17,810,2.0,2.1175,2.0,2.1175,0.0,1.0408,18.0,6.0,4.3319,2.044,0.2222,0.2353,0.0,0.1156,2.0,0.6667,0.4813,0.2271,understat
8961,Rúben Dias,2022-2023,ENG-Premier League,Manchester City,D S,Defender,26,2006,0.0,1.9356,0.0,1.9356,0.0,0.3942,10.0,3.0,12.8525,12.493,0.0,0.0868,0.0,0.0177,0.4487,0.1346,0.5766,0.5605,understat
10757,Scott McKenna,2022-2023,ENG-Premier League,Nottingham Forest,D S,Defender,20,1568,0.0,0.0726,0.0,0.0726,0.0,0.8568,2.0,8.0,3.3094,2.5003,0.0,0.0042,0.0,0.0492,0.1148,0.4592,0.19,0.1435,understat
585,Seamus Coleman,2022-2023,ENG-Premier League,Everton,D S,Defender,23,1686,1.0,0.267,1.0,0.267,0.0,1.4559,7.0,4.0,4.1576,2.5526,0.0534,0.0143,0.0,0.0777,0.3737,0.2135,0.2219,0.1363,understat
3600,Serge Aurier,2022-2023,ENG-Premier League,Nottingham Forest,D S,Defender,24,1958,1.0,0.6691,1.0,0.6691,0.0,0.8025,9.0,10.0,3.0493,2.7344,0.046,0.0308,0.0,0.0369,0.4137,0.4597,0.1402,0.1257,understat
458,Steve Cook,2022-2023,ENG-Premier League,Nottingham Forest,D S,Defender,12,958,0.0,0.1638,0.0,0.1638,0.0,0.7962,3.0,3.0,0.6676,0.6676,0.0,0.0154,0.0,0.0748,0.2818,0.2818,0.0627,0.0627,understat
8635,Sven Botman,2022-2023,ENG-Premier League,Newcastle United,D S,Defender,36,3141,0.0,2.4459,0.0,2.4459,0.0,0.9378,22.0,9.0,6.9343,6.8558,0.0,0.0701,0.0,0.0269,0.6304,0.2579,0.1987,0.1964,understat
7931,Takehiro Tomiyasu,2022-2023,ENG-Premier League,Arsenal,D S,Defender,21,632,0.0,0.1446,0.0,0.1446,1.0,0.6009,3.0,4.0,2.2926,2.1199,0.0,0.0206,0.1424,0.0856,0.4272,0.5696,0.3265,0.3019,understat
3288,Thiago Silva,2022-2023,ENG-Premier League,Chelsea,D S,Defender,27,2352,0.0,1.4438,0.0,1.4438,2.0,0.5732,15.0,5.0,6.4073,5.8827,0.0,0.0552,0.0765,0.0219,0.574,0.1913,0.2452,0.2251,understat
